hospital_id,date,occupied_beds,occupied_icu,ventilators_in_use,oxygen_cylinders_available,doctors_on_duty,nurses_on_duty
338,2025-09-01,158,25,12,75,155,419
338,2025-09-02,171,25,13,68,154,402
338,2025-09-03,163,23,9,95,156,438
338,2025-09-04,165,23,11,92,203,497
338,2025-09-05,156,22,11,84,140,332
339,2025-08-07,82,7,3,22,143,286
339,2025-08-08,86,7,4,4,162,434
339,2025-08-09,84,7,3,23,159,373
339,2025-08-10,81,6,3,47,119,239
339,2025-08-11,80,6,3,0,174,521
339,2025-08-12,79,6,3,21,178,396
339,2025-08-13,81,6,3,16,173,349
339,2025-08-14,83,6,3,35,182,535
339,2025-08-15,84,7,4,24,162,392
339,2025-08-16,85,6,3,23,158,376
339,2025-08-17,76,6,3,7,171,438
339,2025-08-18,79,6,3,21,178,377
339,2025-08-19,81,6,3,38,153,405
339,2025-08-20,82,6,3,19,223,459
339,2025-08-21,87,7,3,0,96,199
339,2025-08-22,85,7,4,20,209,469
339,2025-08-23,81,6,3,34,155,353
339,2025-08-24,79,6,3,31,157,437
339,2025-08-25,76,7,4,37,191,460
339,2025-08-26,84,6,4,0,133,397
339,2025-08-27,85,7,4,29,153,378
339,2025-08-28,83,7,3,23,115,259
339,2025-08-29,82,6,3,5,164,377
339,2025-08-30,76,6,3,25,191,405
339,2025-08-31,78,6,3,11,157,314
339,2025-09-01,78,7,4,21,153,406
339,2025-09-02,88,7,3,30,142,338
339,2025-09-03,82,7,4,27,207,449
339,2025-09-04,79,7,4,16,144,318
339,2025-09-05,77,6,3,27,179,401
340,2025-08-07,1255,193,123,590,139,284
340,2025-08-08,1330,196,126,556,137,290
340,2025-08-09,1401,197,123,569,198,532
340,2025-08-10,1361,188,120,589,158,342
340,2025-08-11,1241,171,109,614,212,559
340,2025-08-12,1195,171,114,626,168,353
340,2025-08-13,1284,196,119,592,166,488
340,2025-08-14,1316,188,113,598,98,215
340,2025-08-15,1415,196,119,569,142,300
340,2025-08-16,1395,179,111,559,166,416
340,2025-08-17,1246,181,123,596,188,518
340,2025-08-18,1195,184,139,579,146,313
340,2025-08-19,1269,182,125,591,166,351
340,2025-08-20,1357,193,124,559,194,482
340,2025-08-21,1268,195,123,605,147,375
340,2025-08-22,1332,180,117,584,129,271
340,2025-08-23,1299,196,136,580,177,391
340,2025-08-24,1298,179,136,574,152,324
340,2025-08-25,1160,177,110,649,157,342
340,2025-08-26,1292,186,104,565,164,403
340,2025-08-27,1380,184,128,561,195,562
340,2025-08-28,1323,208,132,577,169,487
340,2025-08-29,1259,184,119,606,167,427
340,2025-08-30,1238,176,124,604,141,415
340,2025-08-31,1220,181,118,613,160,350
340,2025-09-01,1232,175,112,638,182,404
340,2025-09-02,1393,185,121,553,129,365
340,2025-09-03,1296,186,111,572,188,545
340,2025-09-04,1295,197,125,590,149,322
340,2025-09-05,1278,178,104,589,209,500
341,2025-08-07,673,41,27,69,137,361
341,2025-08-08,683,39,25,31,149,434
341,2025-08-09,749,40,25,33,139,388
341,2025-08-10,678,38,22,41,167,342
341,2025-08-11,663,37,20,53,155,339
341,2025-08-12,657,40,25,74,121,324
341,2025-08-13,681,39,22,38,138,308
341,2025-08-14,712,40,24,59,113,262
341,2025-08-15,708,41,25,58,151,429
341,2025-08-16,697,38,22,52,168,459
341,2025-08-17,672,35,21,58,141,292
341,2025-08-18,664,38,23,58,113,246
341,2025-08-19,674,39,26,66,147,388
341,2025-08-20,726,39,25,51,177,403
341,2025-08-21,721,41,26,61,130,368
341,2025-08-22,689,39,24,57,182,399
341,2025-08-23,686,40,26,40,162,366
341,2025-08-24,660,34,22,63,92,249
341,2025-08-25,650,37,23,72,117,249
341,2025-08-26,701,39,24,58,121,320
341,2025-08-27,727,40,25,0,195,465
341,2025-08-28,746,41,26,87,139,306
341,2025-08-29,683,36,23,60,152,396
341,2025-08-30,643,37,23,51,167,464
341,2025-08-31,668,37,23,70,119,239
341,2025-09-01,645,37,22,41,138,337
341,2025-09-02,719,40,25,56,183,522
341,2025-09-03,714,41,27,33,121,269
341,2025-09-04,695,38,22,61,114,309
341,2025-09-05,683,36,21,78,181,395
342,2025-08-07,1286,129,85,106,115,314
342,2025-08-08,1304,127,84,110,144,365
342,2025-08-09,1355,131,77,87,132,269
342,2025-08-10,1375,124,79,73,168,472
342,2025-08-11,1174,119,74,126,126,317
342,2025-08-12,1237,124,67,85,153,401
342,2025-08-13,1267,117,76,107,127,283
342,2025-08-14,1259,129,76,110,152,412
342,2025-08-15,1330,133,85,104,121,277
342,2025-08-16,1273,128,80,112,154,316
342,2025-08-17,1171,123,81,147,187,438
342,2025-08-18,1192,121,79,129,164,356
342,2025-08-19,1230,120,78,117,149,377
342,2025-08-20,1314,130,80,91,118,244
342,2025-08-21,1229,134,79,81,175,487
342,2025-08-22,1332,134,83,93,164,393
342,2025-08-23,1236,124,76,111,148,300
342,2025-08-24,1254,128,78,114,158,390
342,2025-08-25,1210,127,77,113,171,359
342,2025-08-26,1382,125,67,72,155,424
342,2025-08-27,1309,129,67,91,89,211
342,2025-08-28,1372,131,84,58,161,384
342,2025-08-29,1286,133,84,91,146,374
342,2025-08-30,1214,117,57,94,154,349
342,2025-08-31,1163,120,76,131,143,418
342,2025-09-01,1370,122,69,51,124,345
342,2025-09-02,1309,135,82,100,128,361
342,2025-09-03,1272,123,77,98,129,363
342,2025-09-04,1299,128,65,93,137,407
342,2025-09-05,1288,128,72,104,134,383
343,2025-08-07,730,88,52,293,190,527
343,2025-08-08,750,87,53,293,144,309
343,2025-08-09,735,87,58,302,93,234
343,2025-08-10,692,84,53,300,181,481
343,2025-08-11,685,85,50,324,126,337
343,2025-08-12,678,85,50,289,99,268
343,2025-08-13,723,85,50,322,143,331
343,2025-08-14,752,89,59,290,116,328
343,2025-08-15,777,94,58,296,130,290
343,2025-08-16,727,85,53,291,95,200
343,2025-08-17,730,85,53,302,119,298
343,2025-08-18,719,82,52,331,171,483
343,2025-08-19,698,92,55,320,124,348
343,2025-08-20,731,86,55,299,154,381
343,2025-08-21,722,90,51,298,150,330
343,2025-08-22,756,89,55,304,174,480
343,2025-08-23,725,85,49,313,146,299
343,2025-08-24,674,83,47,314,113,271
343,2025-08-25,694,82,53,308,123,345
343,2025-08-26,745,84,53,327,144,390
343,2025-08-27,744,97,59,307,168,366
343,2025-08-28,728,95,56,304,165,478
343,2025-08-29,696,95,52,301,147,428
343,2025-08-30,684,89,56,303,128,313
343,2025-08-31,694,83,49,332,188,466
343,2025-09-01,694,82,44,317,126,283
343,2025-09-02,728,87,45,304,184,472
343,2025-09-03,743,90,43,294,129,285
343,2025-09-04,714,91,53,327,219,505
343,2025-09-05,708,85,53,316,178,362
344,2025-08-07,877,60,34,456,169,451
344,2025-08-08,859,63,39,503,145,351
344,2025-08-09,868,69,43,471,155,339
344,2025-08-10,763,67,38,518,150,317
344,2025-08-11,924,62,37,464,105,293
344,2025-08-12,782,59,27,529,136,350
344,2025-08-13,804,60,37,489,148,404
344,2025-08-14,861,69,36,493,159,353
344,2025-08-15,908,71,33,457,144,400
344,2025-08-16,873,63,34,481,113,280
344,2025-08-17,798,62,36,474,158,441
344,2025-08-18,860,61,36,469,189,397
344,2025-08-19,789,60,32,479,138,386
344,2025-08-20,839,61,34,486,158,323
344,2025-08-21,919,64,40,474,146,420
344,2025-08-22,867,66,38,478,95,192
344,2025-08-23,842,62,32,494,141,332
344,2025-08-24,792,55,33,499,154,441
344,2025-08-25,783,59,40,507,176,355
344,2025-08-26,815,60,37,499,175,415
344,2025-08-27,859,68,36,504,164,403
344,2025-08-28,953,64,40,460,175,398
344,2025-08-29,837,64,37,498,154,331
344,2025-08-30,827,60,34,485,146,341
344,2025-08-31,810,57,35,496,176,519
344,2025-09-01,852,61,35,492,98,219
344,2025-09-02,872,63,35,482,116,340
344,2025-09-03,916,60,33,473,182,450
344,2025-09-04,882,66,35,489,138,383
344,2025-09-05,836,62,35,490,168,500
345,2025-08-07,1303,70,44,354,135,382
345,2025-08-08,1266,68,34,384,135,278
345,2025-08-09,1214,71,42,398,211,553
345,2025-08-10,1287,64,36,389,169,477
345,2025-08-11,1170,63,36,397,139,411
345,2025-08-12,1267,63,30,378,219,567
345,2025-08-13,1246,71,43,395,130,349
345,2025-08-14,1297,75,44,356,121,335
345,2025-08-15,1319,71,36,350,142,349
345,2025-08-16,1289,75,39,387,137,340
345,2025-08-17,1172,61,28,391,101,245
345,2025-08-18,1169,71,41,380,168,354
345,2025-08-19,1132,62,34,444,133,304
345,2025-08-20,1282,67,32,361,124,312
345,2025-08-21,1280,64,33,354,192,389
345,2025-08-22,1274,70,37,369,149,362
345,2025-08-23,1219,66,33,387,105,241
345,2025-08-24,1033,66,35,446,115,306
345,2025-08-25,1214,65,31,388,120,330
345,2025-08-26,1197,68,33,351,136,284
345,2025-08-27,1287,66,38,386,162,447
345,2025-08-28,1278,74,36,360,110,284
345,2025-08-29,1152,69,38,418,177,372
345,2025-08-30,1198,62,33,396,139,387
345,2025-08-31,1214,60,36,405,121,255
345,2025-09-01,1227,66,34,394,163,433
345,2025-09-02,1264,70,37,362,150,348
345,2025-09-03,1310,72,41,368,161,402
345,2025-09-04,1254,69,37,379,143,411
345,2025-09-05,1218,72,39,392,149,357
346,2025-08-07,723,104,51,257,124,360
346,2025-08-08,788,92,53,264,227,476
346,2025-08-09,725,106,48,267,151,311
346,2025-08-10,695,107,54,282,146,386
346,2025-08-11,697,92,44,270,148,419
346,2025-08-12,670,91,47,295,123,327
346,2025-08-13,714,95,50,286,187,446
346,2025-08-14,726,111,58,261,187,480
346,2025-08-15,711,109,57,270,144,377
346,2025-08-16,721,104,51,261,177,481
346,2025-08-17,712,93,45,262,100,297
346,2025-08-18,686,103,41,299,146,346
346,2025-08-19,692,98,44,312,220,549
346,2025-08-20,714,94,54,279,149,298
346,2025-08-21,736,101,48,278,183,432
346,2025-08-22,735,103,54,250,179,450
346,2025-08-23,710,101,43,278,163,408
346,2025-08-24,707,93,48,284,152,400
346,2025-08-25,675,98,50,267,167,479
346,2025-08-26,726,109,49,247,70,206
346,2025-08-27,765,110,50,260,133,344
346,2025-08-28,801,101,47,266,112,330
346,2025-08-29,733,102,46,286,151,352
346,2025-08-30,659,96,42,312,154,432
346,2025-08-31,702,96,46,299,109,268
346,2025-09-01,679,98,39,266,158,442
346,2025-09-02,734,100,47,257,198,520
346,2025-09-03,739,112,47,281,134,332
346,2025-09-04,695,108,55,283,156,390
346,2025-09-05,664,90,45,299,136,381
347,2025-08-07,1023,106,64,119,141,295
347,2025-08-08,1096,110,62,69,110,221
347,2025-08-09,1093,107,64,54,162,456
347,2025-08-10,1038,100,62,70,131,262
347,2025-08-11,1014,98,59,87,141,288
347,2025-08-12,974,103,64,103,132,303
347,2025-08-13,1031,107,60,88,181,475
347,2025-08-14,1083,105,65,56,198,517
347,2025-08-15,1073,111,70,80,153,328
347,2025-08-16,1077,101,63,75,132,299
347,2025-08-17,1011,99,57,122,123,251
347,2025-08-18,968,95,55,101,64,180
347,2025-08-19,1064,104,61,70,161,382
347,2025-08-20,1098,101,59,56,120,324
347,2025-08-21,1107,105,60,77,111,233
347,2025-08-22,1106,109,67,71,166,426
347,2025-08-23,981,99,57,90,186,395
347,2025-08-24,972,97,53,80,101,272
347,2025-08-25,1016,99,61,115,147,367
347,2025-08-26,1019,98,63,107,146,306
347,2025-08-27,1069,110,66,91,168,472
347,2025-08-28,1060,109,65,61,153,414
347,2025-08-29,1069,107,64,95,153,327
347,2025-08-30,1000,93,53,98,88,250
347,2025-08-31,1026,90,50,83,177,397
347,2025-09-01,1041,88,52,85,173,438
347,2025-09-02,1080,102,56,67,196,426
347,2025-09-03,1094,109,67,50,115,344
347,2025-09-04,1038,103,56,60,189,500
347,2025-09-05,1026,95,62,117,139,298
348,2025-08-07,1546,130,66,369,170,400
348,2025-08-08,1558,156,91,348,170,488
348,2025-08-09,1605,151,81,333,154,436
348,2025-08-10,1460,133,70,387,97,268
348,2025-08-11,1448,135,69,404,140,387
348,2025-08-12,1336,139,74,398,148,389
348,2025-08-13,1442,143,81,364,171,473
348,2025-08-14,1528,146,79,350,90,238
348,2025-08-15,1478,147,86,369,131,288
348,2025-08-16,1480,136,74,378,139,375
348,2025-08-17,1431,129,64,399,194,496
348,2025-08-18,1367,122,75,400,179,525
348,2025-08-19,1435,141,81,370,166,340
348,2025-08-20,1534,141,76,352,110,233
348,2025-08-21,1544,149,88,351,158,464
348,2025-08-22,1502,136,73,381,133,286
348,2025-08-23,1464,133,78,367,187,478
348,2025-08-24,1370,134,86,431,168,457
348,2025-08-25,1472,139,73,380,166,466
348,2025-08-26,1460,141,71,370,133,330
348,2025-08-27,1589,155,83,338,155,412
348,2025-08-28,1575,142,73,327,259,526
348,2025-08-29,1472,141,77,364,195,542
348,2025-08-30,1363,132,63,400,165,447
348,2025-08-31,1453,126,68,385,166,436
348,2025-09-01,1460,136,74,367,139,346
348,2025-09-02,1526,150,88,352,209,457
348,2025-09-03,1540,150,75,343,133,395
348,2025-09-04,1491,146,69,379,121,298
348,2025-09-05,1495,131,80,354,193,463
349,2025-08-07,1311,124,58,330,195,572
349,2025-08-08,1359,125,53,331,163,459
349,2025-08-09,1415,132,61,326,99,293
349,2025-08-10,1384,124,52,312,186,389
349,2025-08-11,1315,116,59,357,120,270
349,2025-08-12,1291,114,54,365,152,383
349,2025-08-13,1266,125,56,356,206,522
349,2025-08-14,1397,128,58,334,153,333
349,2025-08-15,1379,131,57,320,194,431
349,2025-08-16,1327,118,52,364,181,413
349,2025-08-17,1159,112,54,406,108,239
349,2025-08-18,1305,121,61,368,131,295
349,2025-08-19,1252,122,52,363,119,317
349,2025-08-20,1289,129,66,353,195,512
349,2025-08-21,1390,116,54,317,144,383
349,2025-08-22,1292,119,52,370,162,405
349,2025-08-23,1202,127,57,419,124,308
349,2025-08-24,1282,113,50,367,146,359
349,2025-08-25,1333,120,54,350,165,400
349,2025-08-26,1322,122,62,360,162,342
349,2025-08-27,1411,136,56,326,204,546
349,2025-08-28,1309,127,53,373,139,283
349,2025-08-29,1338,126,60,349,122,284
349,2025-08-30,1252,109,54,360,153,316
349,2025-08-31,1287,113,49,339,247,589
349,2025-09-01,1319,131,62,374,171,376
349,2025-09-02,1323,129,63,372,164,460
349,2025-09-03,1358,127,65,351,129,285
349,2025-09-04,1227,123,58,354,149,372
349,2025-09-05,1283,111,47,369,138,406
350,2025-08-07,83,4,2,15,140,320
350,2025-08-08,90,5,2,46,147,379
350,2025-08-09,86,5,3,14,148,399
350,2025-08-10,86,4,2,0,121,262
350,2025-08-11,80,4,2,0,154,308
350,2025-08-12,80,5,3,23,105,306
350,2025-08-13,83,4,2,19,208,580
350,2025-08-14,85,5,2,23,131,303
350,2025-08-15,87,5,3,20,150,348
350,2025-08-16,85,5,3,0,174,489
350,2025-08-17,80,4,2,0,114,312
350,2025-08-18,78,4,2,11,192,554
350,2025-08-19,82,4,2,34,175,454
350,2025-08-20,82,4,2,0,134,290
350,2025-08-21,88,5,3,0,131,391
350,2025-08-22,88,5,3,7,169,453
350,2025-08-23,83,5,2,13,114,263
350,2025-08-24,81,4,2,12,150,408
350,2025-08-25,80,4,2,16,140,378
350,2025-08-26,81,4,2,0,132,317
350,2025-08-27,89,5,3,22,127,312
350,2025-08-28,87,5,3,19,155,455
350,2025-08-29,83,4,2,0,200,595
350,2025-08-30,79,5,3,1,145,364
350,2025-08-31,79,4,2,7,163,458
350,2025-09-01,82,4,2,16,115,271
350,2025-09-02,87,5,2,0,106,303
350,2025-09-03,91,5,3,0,125,334
350,2025-09-04,85,4,2,11,107,227
350,2025-09-05,79,4,2,48,146,383
351,2025-08-07,1356,67,36,586,173,513
351,2025-08-08,1497,73,38,571,192,433
351,2025-08-09,1305,71,33,596,132,307
351,2025-08-10,1383,71,34,585,81,229
351,2025-08-11,1249,71,35,616,137,321
351,2025-08-12,1221,70,33,639,163,440
351,2025-08-13,1350,69,38,584,97,280
351,2025-08-14,1402,73,40,578,187,449
351,2025-08-15,1416,79,40,566,119,297
351,2025-08-16,1436,78,42,590,226,560
351,2025-08-17,1382,66,31,555,108,287
351,2025-08-18,1297,69,34,613,182,504
351,2025-08-19,1349,70,35,565,176,371
351,2025-08-20,1408,73,39,594,119,284
351,2025-08-21,1382,77,39,566,140,344
351,2025-08-22,1339,76,39,571,144,380
351,2025-08-23,1376,71,40,587,145,374
351,2025-08-24,1280,67,33,593,113,315
351,2025-08-25,1334,67,38,576,150,379
351,2025-08-26,1358,72,38,607,124,309
351,2025-08-27,1378,80,45,589,115,289
351,2025-08-28,1416,78,43,557,159,329
351,2025-08-29,1250,72,33,599,160,322
351,2025-08-30,1293,71,40,587,147,392
351,2025-08-31,1291,63,34,595,189,471
351,2025-09-01,1283,71,38,614,164,434
351,2025-09-02,1402,73,43,541,114,283
351,2025-09-03,1386,71,38,558,164,460
351,2025-09-04,1346,69,43,576,200,553
351,2025-09-05,1247,72,39,645,139,319
352,2025-08-07,1235,116,55,416,134,274
352,2025-08-08,1221,115,56,445,177,439
352,2025-08-09,1277,127,62,423,106,241
352,2025-08-10,1251,107,48,412,192,440
352,2025-08-11,1231,104,49,438,183,479
352,2025-08-12,1213,101,45,454,217,591
352,2025-08-13,1221,108,52,421,179,504
352,2025-08-14,1250,107,50,429,169,497
352,2025-08-15,1269,109,55,443,129,289
352,2025-08-16,1256,116,59,455,162,451
352,2025-08-17,1178,105,46,453,168,500
352,2025-08-18,1216,106,48,425,149,440
352,2025-08-19,1151,111,59,446,187,499
352,2025-08-20,1255,106,55,429,141,338
352,2025-08-21,1261,120,60,440,153,352
352,2025-08-22,1243,115,57,445,193,572
352,2025-08-23,1191,105,62,454,172,353
352,2025-08-24,1189,102,53,435,84,226
352,2025-08-25,1145,113,55,468,137,303
352,2025-08-26,1186,110,50,477,127,332
352,2025-08-27,1247,118,65,450,169,340
352,2025-08-28,1274,113,57,428,97,196
352,2025-08-29,1266,115,53,421,133,352
352,2025-08-30,1150,109,54,468,186,403
352,2025-08-31,1157,98,46,460,116,298
352,2025-09-01,1198,108,55,466,197,436
352,2025-09-02,1291,107,51,448,150,387
352,2025-09-03,1244,120,56,408,170,389
352,2025-09-04,1264,110,48,435,123,355
352,2025-09-05,1207,109,55,456,115,333
353,2025-08-07,948,168,100,129,165,396
353,2025-08-08,1057,175,101,73,153,409
353,2025-08-09,1095,163,94,82,150,449
353,2025-08-10,1058,164,91,110,117,322
353,2025-08-11,991,168,95,127,230,591
353,2025-08-12,948,150,86,123,140,382
353,2025-08-13,1025,149,76,113,170,460
353,2025-08-14,1024,168,92,122,190,431
353,2025-08-15,1079,163,84,83,139,396
353,2025-08-16,1022,170,97,96,154,350
353,2025-08-17,996,153,84,103,157,429
353,2025-08-18,965,151,78,108,138,389
353,2025-08-19,973,162,98,108,160,335
353,2025-08-20,1024,164,80,112,102,286
353,2025-08-21,1074,179,104,122,139,331
353,2025-08-22,1047,179,110,127,152,359
353,2025-08-23,995,176,94,100,122,260
353,2025-08-24,970,156,86,124,203,480
353,2025-08-25,940,152,83,130,126,347
353,2025-08-26,1045,161,94,98,182,482
353,2025-08-27,1067,178,104,106,139,343
353,2025-08-28,995,167,90,111,127,281
353,2025-08-29,991,149,85,112,140,375
353,2025-08-30,942,144,77,117,164,383
353,2025-08-31,964,161,94,132,114,269
353,2025-09-01,990,150,85,125,110,299
353,2025-09-02,1067,166,97,89,178,533
353,2025-09-03,1035,167,103,112,165,424
353,2025-09-04,1002,162,92,99,167,493
353,2025-09-05,949,163,87,126,132,303
354,2025-08-07,1093,102,45,56,119,255
354,2025-08-08,1102,100,54,74,182,478
354,2025-08-09,1173,104,60,51,173,367
354,2025-08-10,1093,112,54,38,130,363
354,2025-08-11,1062,105,57,50,129,376
354,2025-08-12,1056,98,51,51,194,430
354,2025-08-13,1049,103,47,95,114,293
354,2025-08-14,1103,110,59,57,121,335
354,2025-08-15,1189,104,54,29,157,401
354,2025-08-16,1124,104,50,49,146,414
354,2025-08-17,1116,101,53,46,155,409
354,2025-08-18,1049,101,49,32,177,437
354,2025-08-19,1120,99,51,25,132,302
354,2025-08-20,1142,108,50,19,124,292
354,2025-08-21,1094,106,57,74,137,304
354,2025-08-22,1104,108,52,52,164,439
354,2025-08-23,1055,102,52,79,149,298
354,2025-08-24,1047,97,53,89,167,338
354,2025-08-25,1126,101,45,45,80,208
354,2025-08-26,1094,101,51,56,148,306
354,2025-08-27,1127,117,61,35,126,261
354,2025-08-28,1121,114,59,38,140,413
354,2025-08-29,1082,104,51,60,145,388
354,2025-08-30,1050,102,53,67,120,297
354,2025-08-31,1090,99,51,79,122,349
354,2025-09-01,1102,102,52,80,160,341
354,2025-09-02,1138,102,52,6,184,525
354,2025-09-03,1131,113,62,40,135,274
354,2025-09-04,1122,106,55,37,169,423
354,2025-09-05,1058,96,52,97,125,331
355,2025-08-07,890,123,69,530,174,349
355,2025-08-08,848,133,77,559,140,283
355,2025-08-09,892,153,79,558,135,339
355,2025-08-10,848,145,85,565,99,219
355,2025-08-11,797,127,66,583,111,287
355,2025-08-12,837,130,66,554,175,390
355,2025-08-13,891,140,78,546,143,417
355,2025-08-14,914,137,66,532,130,334
355,2025-08-15,986,143,71,536,162,334
355,2025-08-16,876,151,86,548,171,367
355,2025-08-17,832,135,73,582,153,323
355,2025-08-18,838,132,68,591,180,444
355,2025-08-19,897,133,68,510,112,319
355,2025-08-20,878,137,64,534,177,416
355,2025-08-21,871,146,82,581,185,493
355,2025-08-22,840,142,69,596,155,369
355,2025-08-23,859,147,80,556,165,349
355,2025-08-24,869,137,68,568,129,291
355,2025-08-25,872,127,57,553,142,413
355,2025-08-26,905,139,75,542,196,520
355,2025-08-27,936,154,73,529,155,449
355,2025-08-28,948,133,65,556,157,392
355,2025-08-29,843,133,76,566,163,354
355,2025-08-30,779,131,79,596,125,341
355,2025-08-31,833,129,56,580,146,418
355,2025-09-01,863,146,71,559,177,363
355,2025-09-02,906,150,77,551,161,482
355,2025-09-03,932,132,64,540,127,279
355,2025-09-04,924,146,79,560,76,159
355,2025-09-05,838,124,79,581,131,355
356,2025-08-07,124,13,6,0,166,421
356,2025-08-08,125,14,6,14,135,348
356,2025-08-09,125,14,6,0,227,651
356,2025-08-10,120,14,6,25,156,353
356,2025-08-11,116,14,6,0,134,337
356,2025-08-12,114,12,6,17,137,318
356,2025-08-13,116,15,7,8,188,489
356,2025-08-14,126,14,6,23,181,541
356,2025-08-15,132,15,7,0,98,244
356,2025-08-16,117,13,5,11,76,162
356,2025-08-17,122,15,8,0,113,263
356,2025-08-18,119,14,6,0,113,237
356,2025-08-19,117,14,6,10,129,286
356,2025-08-20,132,13,5,15,213,443
356,2025-08-21,127,14,6,0,95,265
356,2025-08-22,129,15,6,27,178,455
356,2025-08-23,119,13,6,0,159,374
356,2025-08-24,120,14,7,3,116,271
356,2025-08-25,120,14,6,0,129,268
356,2025-08-26,118,14,7,23,192,456
356,2025-08-27,131,14,6,0,160,357
356,2025-08-28,125,14,6,13,147,358
356,2025-08-29,124,15,7,2,196,416
356,2025-08-30,118,13,5,16,166,494
356,2025-08-31,117,13,5,7,133,267
356,2025-09-01,122,14,6,0,198,508
356,2025-09-02,125,14,6,25,97,278
356,2025-09-03,132,14,6,3,166,426
356,2025-09-04,127,14,6,0,163,415
356,2025-09-05,113,13,6,6,146,331
357,2025-08-07,1893,206,106,205,160,424
357,2025-08-08,2096,204,103,164,183,481
357,2025-08-09,1948,225,99,189,183,415
357,2025-08-10,1895,206,101,206,168,336
357,2025-08-11,1858,197,100,219,206,430
357,2025-08-12,1961,199,99,188,110,222
357,2025-08-13,1892,211,97,191,76,175
357,2025-08-14,1996,215,99,180,166,427
357,2025-08-15,2049,232,124,159,155,408
357,2025-08-16,1991,209,94,152,168,396
357,2025-08-17,1896,200,106,210,199,490
357,2025-08-18,1808,192,93,215,174,495
